problem_id,problem_title,problem_info,problem_answer_num,problem_submit_num,problem_answer_rate
14146,Bomboni,다국어,8,8,100.0
14147,Ceste,다국어,0,0,0.0
14148,Čestice,다국어,2,2,100.0
14149,Igra,다국어,1,3,33.333
14150,Prekidač,다국어,0,0,0.0
14151,Riva,다국어,0,0,0.0
14152,RSA,다국어,0,0,0.0
14153,Trokut,다국어,9,17,75.0
14154,Zmija,다국어,5,8,71.429
14155,Arhitekt,다국어,0,0,0.0
14156,Binarni,스페셜 저지다국어,8,10,80.0
14157,Čuvar,다국어,21,45,77.778
14158,Kalendar,다국어,3,3,100.0
14159,Kemija,다국어,0,0,0.0
14160,Pekar,다국어,1,3,33.333
14161,Spoj,다국어,9,16,64.286
14162,Suma,다국어,32,63,55.172
14163,Torta,다국어,0,0,0.0
14164,삼각형 영역,다국어,86,255,39.269
14165,Team Building,다국어,159,485,43.562
14166,Robotic Cow Herd,다국어,69,235,39.655
14167,Moocast,다국어,284,535,64.108
14168,Cow Checklist,다국어,163,426,43.122
14169,Lasers and Mirrors,다국어,112,423,36.364
14170,Counting Haybales,다국어,409,967,53.887
14171,Cities and States,다국어,311,1431,28.35
14172,Moocast,다국어,292,691,48.667
14173,Square Pasture,다국어,1642,2518,71.144
14174,Block Game,다국어,423,781,60.085
14175,The Cow-Signal,다국어,633,914,77.289
14176,트리와 소수,스페셜 저지,69,325,31.081
14177,티떱랜드,,150,400,50.336
14178,Arranging Heaps,다국어,0,0,0.0
14179,크리스마스 이브,,32,369,13.502
14180,배열의 특징,,101,369,32.686
14181,함수와 쿼리,,33,217,37.5
14182,Tax,다국어,446,596,81.985
14183,Key Maker,다국어,136,164,90.667
14184,IOI 2017 Logo,다국어,66,178,40.741
14185,MicroRNA Ranking,다국어,22,44,59.459
14186,Möbius Strip,다국어,7,21,58.333
14187,Expression,다국어,8,49,28.571
14188,Elections,다국어,17,28,65.385
14189,Explosion at Cafebazaar,다국어,11,58,23.404
14190,Linear Galaxy,다국어,6,45,17.647
14191,Rahyab,다국어,9,14,90.0
14192,Base Stations,다국어,2,22,40.0
14193,Skeletons,다국어,18,150,24.0
14194,Grades,다국어,69,136,57.983
14195,DotB,다국어,16,29,57.143
14196,Sticks and Carrots(Chomagh va Havij),다국어,0,0,0.0
14197,Son of Durin,다국어,3,26,14.286
14198,Halting Machine,다국어,0,1,0.0
14199,“Oland must not fall”,다국어,6,36,18.182
14200,Circular Board Game,다국어,4,12,40.0
14201,Blocks&Balls,스페셜 저지다국어,1,24,50.0
14202,Minions and the rooms,다국어,10,27,52.632
14203,Unlucky 89,다국어,0,1,0.0
14204,표 정렬,,71,189,45.806
14205,함수,,7,16,58.333
14206,선데이 코딩,,11,32,47.826
14207,약수 도로,,9,17,64.286
14208,수열 찾기,,10,50,41.667
14209,Bridž,다국어,167,210,91.758
14210,Kartomat,다국어,58,77,80.556
14211,Kas,다국어,42,99,50.0
14212,Rekonstruiraj,다국어,0,5,0.0
14213,Rima,다국어,5,27,31.25
14214,Osmosmjerka,다국어,5,16,62.5
14215,세 막대,,5846,9103,69.389
14216,할 일 정하기 2,,113,1107,30.376
14217,그래프 탐색,,209,593,49.526
14218,그래프 탐색 2,,142,415,45.513
14219,막대과자 포장,,431,602,79.083
14220,양아치 집배원,,41,133,47.674
14221,편의점,,110,1350,18.182
14222,배열과 연산,,177,477,43.704
14223,작은 정사각형 1,,31,75,54.386
14224,작은 정사각형 2,,29,179,21.97
14225,부분수열의 합,,3479,10726,43.635
14226,이모티콘,,6128,24503,33.984
14227,빨간 버튼 파란 버튼,,67,497,20.427
14228,물탱크,스페셜 저지,17,123,17.895
14229,DNA 문자열,스페셜 저지,10,24,52.632
14230,평면 게임,,7,56,20.0
14231,박스 포장,,138,468,48.421
14232,보석 도둑,,241,1230,26.927
14233,악덕 사장,,88,232,51.163
14234,업무 처리,,6,27,37.5
14235,크리스마스 선물,,1425,3316,56.593
14236,명제 증명,,6,21,35.294
14237,숙련도,스페셜 저지,2,3,100.0
14238,출근 기록,스페셜 저지,702,2920,33.46
14239,게임,스페셜 저지,2,5,100.0
14240,부분 수열의 점수,,136,627,31.776
14241,슬라임 합치기,,1077,1710,77.26
14242,아름다운 그래프,,5,18,45.455
14243,출근 기록 2,스페셜 저지,25,166,22.321
14244,트리 만들기,스페셜 저지,545,883,71.711
14245,XOR,,881,1772,61.096
14246,K보다 큰 구간,,330,1392,33.639
14247,나무 자르기,,605,1728,43.777
14248,점프 점프,,903,1828,60.361
14249,점프 점프 2,,49,138,45.794
14250,늑대,,31,54,91.176
14251,늑대 2,,14,33,58.333
14252,공약수열,,107,281,62.573
14253,문자열 배열,,2,5,50.0
14254,비밀번호 변경,,55,230,38.194
14255,멋진 배열,,2,17,40.0
14256,SSR,,50,181,43.86
14257,XOR 방정식,,119,450,35.0
14258,XOR 그룹,,52,164,38.235
14259,거짓말쟁이 효빈이,,6,37,20.0
14260,열쇠 재배치 2,,5,39,23.81
14261,적군을 막아라,,4,26,57.143
14262,그림 그리기,,20,95,29.851
14263,카드 놓기,,60,399,21.739
14264,정육각형과 삼각형,스페셜 저지,1854,2904,73.05
14265,영선 수열,,27,124,34.177
14266,나는 가르친다 스위핑을,,64,116,69.565
14267,회사 문화 1,,1970,6798,36.414
14268,회사 문화 2,,729,1933,51.886
14269,전설의 쌍검 용사,,35,267,16.667
14270,종전 협상,,2,11,33.333
14271,그리드 게임,,53,338,30.994
14272,f(X) = A + X + B + X + C,,3,14,33.333
14273,영선이의 생일,,4,21,33.333
14274,세 점,,6,78,17.143
14275,직사각형 색칠,,24,42,77.419
14276,도로 건설,,36,74,67.925
14277,등차 수열과 등비 수열,,61,423,18.712
14278,블록 쌓기,,12,16,85.714
14279,두 수의 곱,,50,158,46.296
14280,두 수의 곱 2,,16,80,26.23
14281,볼록 수열,,54,164,40.602
14282,학년 통폐합,,3,5,60.0
14283,간선 이어가기,,50,280,27.174
14284,간선 이어가기 2,,864,1793,57.294
14285,간선 끊어가기,,91,388,39.056
14286,간선 끊어가기 2,,309,657,61.554
14287,회사 문화 3,,516,1427,47.296
14288,회사 문화 4,,353,616,65.492
14289,본대 산책 3,,480,836,69.565
14290,Diwali lightings (Small),다국어,50,93,70.423
14291,Diwali lightings (Large),다국어,29,59,55.769
14292,Beautiful Numbers (Small),다국어,23,52,54.762
14293,Beautiful Numbers (Large),다국어,12,85,25.0
14294,Partioning Number (Small),다국어,8,12,72.727
14295,Partioning Number (Large),다국어,6,11,66.667
14296,Sorting Array (Small),다국어,3,7,75.0
14297,Sorting Array (Large),다국어,0,1,0.0
14298,Vote (Small),스페셜 저지다국어,12,13,92.308
14299,Vote (Large),스페셜 저지다국어,11,24,45.833
14300,Sitting (Small),다국어,11,19,78.571
14301,Sitting (Large),다국어,16,43,45.714
14302,Codejamon Cipher (Small),다국어,8,16,57.143
14303,Codejamon Cipher (Large),다국어,7,10,70.0
14304,Stretch Rope (Small),다국어,13,19,76.471
14305,Stretch Rope (Large),다국어,16,37,53.333
14306,Monster Path (Small),스페셜 저지다국어,5,5,100.0
14307,Monster Path (Large),스페셜 저지다국어,5,6,83.333
14308,Safe Squares (Small),다국어,23,30,95.833
14309,Safe Squares (Large),다국어,24,66,68.571
14310,Evaluation (Small),다국어,11,21,57.895
14311,Evaluation (Large),다국어,10,12,90.909
14312,Soldiers (Small),다국어,1,3,100.0
14313,Soldiers (Large),다국어,1,1,100.0
14314,Sherlock and Parentheses (Small),다국어,29,49,78.378
14315,Sherlock and Parentheses (Large),다국어,27,35,90.0
14316,Sherlock and Watson Gym Secrets (Small),다국어,11,20,61.111
14317,Sherlock and Watson Gym Secrets (Large),다국어,9,46,20.93
14318,Watson and Intervals (Small),다국어,7,28,63.636
14319,Watson and Intervals (Large),다국어,6,17,54.545
14320,Sherlock and Permutation Sorting (Small),다국어,6,6,100.0
14321,Sherlock and Permutation Sorting (Large),다국어,4,4,100.0
14322,Country Leader (Small),다국어,68,94,81.928
14323,Country Leader (Large),다국어,67,121,63.208
14324,Rain (Small),다국어,59,146,46.457
14325,Rain (Large),다국어,49,71,80.328
14326,Jane's Flower Shop (Small),스페셜 저지다국어,13,13,100.0
14327,Jane's Flower Shop (Large),스페셜 저지다국어,12,15,80.0
14328,Clash Royale (Small),다국어,7,42,63.636
14329,Clash Royale (Large),다국어,4,29,14.286
14330,Interleaved Output: Part 1,서브태스크다국어채점 준비 중,0,0,0.0
14331,Imbalance Obviation,서브태스크다국어채점 준비 중,0,0,0.0
14332,Interleaved Output: Part 2,서브태스크다국어채점 준비 중,0,0,0.0
14333,Impromptu Outdoor Gallery,서브태스크다국어채점 준비 중,0,0,0.0
14335,서로 다른 부분 수열의 개수,,26,46,70.27
14336,Coggle,다국어,2,3,66.667
14337,Helicopter,다국어언어 제한,999,2494,45.306
14338,Integeregex (Small),다국어,5,7,100.0
14339,Integeregex (Large),다국어,5,10,62.5
14340,Family Hotel (Small),다국어,13,27,54.167
14341,Family Hotel (Large),다국어,14,26,63.636
14342,Gallery of Pillars (Small),다국어,13,25,54.167
14343,Gallery of Pillars (Large),다국어,13,28,48.148
14344,Map Reduce (Small),다국어,0,2,0.0
14345,Map Reduce (Large),다국어,0,1,0.0
14346,Radioactive Islands (Small),스페셜 저지다국어,63,575,18.103
14347,Radioactive Islands (Large),스페셜 저지다국어,58,513,19.333
14348,Teaching Assistant (Small),다국어,9,11,90.0
14349,Teaching Assistant (Large),다국어,9,12,81.818
14350,Forest University (Small),스페셜 저지다국어,3,5,100.0
14351,Rebel Against The Empire (Small),스페셜 저지다국어,6,13,46.154
14352,Rebel Against The Empire (Large),스페셜 저지다국어,3,16,27.273
14353,Go++ (Small),다국어,0,2,0.0
14354,Go++ (Large),다국어,0,0,0.0
14355,Rather Perplexing Showdown (Small),다국어,28,32,87.5
14356,Rather Perplexing Showdown (Large),다국어,29,46,63.043
14357,Red Tape Committee (Small),스페셜 저지다국어,17,31,73.913
14358,Red Tape Committee (Large),스페셜 저지다국어,15,30,78.947
14359,The Gardener of Seville (Small),스페셜 저지다국어,7,7,100.0
14360,The Gardener of Seville (Large),스페셜 저지다국어,7,26,33.333
14361,Freeform Factory (Small),다국어,9,18,69.231
14362,Freeform Factory (Large),다국어,5,5,100.0
14363,Senate Evacuation (Small),스페셜 저지다국어,17,30,65.385
14364,Senate Evacuation (Large),스페셜 저지다국어,17,24,94.444
14365,Slides! (Small),스페셜 저지다국어,11,15,78.571
14366,Slides! (Large),스페셜 저지다국어,9,13,69.231
14367,Fashion Police (Small),스페셜 저지다국어,12,28,52.174
14368,Fashion Police (Large),스페셜 저지다국어,11,28,61.111
14369,전화번호 수수께끼 (Small),다국어,224,513,51.613
14370,전화번호 수수께끼 (Large),다국어,249,548,56.081
14371,Close Match (Small),다국어,17,42,48.571
14372,Close Match (Large),다국어,17,61,29.31
14373,Technobabble (Small),다국어,24,59,52.174
14374,Technobabble (Large),다국어,18,21,90.0
14375,The Last Word (Small),다국어,63,85,75.904
14376,The Last Word (Large),다국어,61,72,88.406
14377,Rank and File (Small),다국어,36,72,52.941
14378,Rank and File (Large),다국어,34,39,91.892
14379,BFFs (Small),다국어,13,23,76.471
14380,BFFs (Large),다국어,17,34,68.0
14381,숫자세는 양 (Small),다국어,279,401,81.341
14382,숫자세는 양 (Large),다국어,354,519,76.623
14383,Revenge of the Pancakes (Small),다국어,80,102,83.333
14384,Revenge of the Pancakes (Large),다국어,89,117,93.684
14385,Coin Jam (Small),스페셜 저지다국어,25,53,51.02
14386,Coin Jam (Large),스페셜 저지다국어,20,32,76.923
14387,Fractiles (Small),스페셜 저지다국어,23,31,95.833
14388,Fractiles (Large),스페셜 저지다국어,25,47,55.556
14389,4블록,,124,509,41.892
14390,타일 놓기,,63,143,48.462
14391,종이 조각,,2669,6665,55.466
14392,문자열 테이블,,3,9,60.0
14393,Whitespace,,11,42,44.0
14394,9-퍼즐,,80,118,80.808
14395,4연산,,1697,7607,28.826
14396,수열 순열,,16,39,45.714
14397,해변,,173,261,83.575
14398,피타고라스 수,,71,341,29.461
14399,2연산,,27,113,48.214
14400,편의점 2,,380,1199,40.555
14401,악덕 나라,,34,137,33.333
14402,야근,,93,261,53.143
14403,스프링클러,,9,38,31.034
14404,동전 시스템,,14,66,24.138
14405,피카츄,,2045,5074,48.357
14406,좌중을 사로잡는 건배사,번외,556,1568,42.089
14407,함대,,6,27,42.857
14408,막대로 보는 점괘,,5,31,71.429
14409,Tuna,다국어,161,200,92.0
14410,Pareto,스페셜 저지다국어,46,85,63.889
14411,합집합,다국어,98,267,58.333
14412,Ronald,다국어,62,104,72.941
14413,Poklon,다국어,226,634,44.488
14414,Strelice,스페셜 저지다국어,1,2,100.0
14415,Paralelogrami,다국어,0,0,0.0
14416,Klavir,다국어,8,22,44.444
14417,팰린드롬과 쿼리 2,,42,230,33.871
14418,Three Square,다국어,62,234,37.126
14419,Foehn Phenomena,서브태스크다국어,76,109,74.51
14420,Semiexpress,서브태스크다국어,51,85,70.833
14421,The Kingdom of JOIOI,서브태스크다국어,48,146,41.026
14422,Soccer,서브태스크다국어,28,51,58.333
14423,Rope,서브태스크다국어,25,51,69.444
14424,두부장수 장홍준 3,,39,252,36.792
14425,문자열 집합,,16127,39160,53.85
14426,접두사 찾기,,832,3777,41.517
14427,수열과 쿼리 15,,1777,4648,55.41
14428,수열과 쿼리 16,,2238,5289,51.154
14429,배스킨라빈스 31,,320,517,72.398
14430,자원 캐기,,1398,3031,55.853
14431,소수마을,,295,1489,29.093
14432,우물,,78,202,57.353
14433,한조 대기 중,,306,782,46.224
14434,놀이기구1,,107,356,42.126
14435,놀이기구2,,46,242,22.66
14436,서로 다른 부분 문자열 쿼리,,2,269,50.0
14437,준오는 심술쟁이!!,,161,985,26.7
14438,수열과 쿼리 17,,2362,5053,59.526
14439,알 수도 있는 사람,,16,34,53.333
14440,정수 수열,,269,1436,29.05
14441,사이클의 개수,,29,80,70.732
14442,벽 부수고 이동하기 2,,4635,25225,26.973
14443,채점 소수 번호,스페셜 저지번외,1168,18667,8.969
14444,가장 긴 팰린드롬 부분 문자열,,617,1887,54.17
14445,케이크(?) 자르기,,186,742,32.236
14446,Promotion Counting,다국어,146,341,52.143
14447,Building a Tall Barn,다국어,12,140,16.0
14448,Subsequence Reversal,다국어,39,333,13.879
14449,Balanced Photo,다국어,169,245,78.605
14450,"Hoof, Paper, Scissors (Gold)",다국어,150,346,52.083
14451,안대 낀 스피드러너,다국어,137,388,42.154
14452,Cow Dance Show,다국어,281,697,49.559
14453,"Hoof, Paper, Scissors (Silver)",다국어,437,856,58.737
14454,Secret Cow Code,다국어,161,525,37.269
14455,Don't Be Last!,다국어,356,1387,30.042
14456,"Hoof, Paper, Scissors (Bronze)",다국어,364,642,61.8
14457,Cow Tipping,다국어,279,510,66.114
14458,소가 길을 건너간 이유 10,다국어,120,404,35.821
14459,소가 길을 건너간 이유 11,다국어,137,269,63.721
14460,소가 길을 건너간 이유 12,다국어,62,230,38.272
14461,소가 길을 건너간 이유 7,다국어,326,830,48.876
14462,소가 길을 건너간 이유 8,다국어,266,637,51.55
14463,소가 길을 건너간 이유 9,다국어,241,563,55.53
14464,소가 길을 건너간 이유 4,다국어,543,2577,28.296
14465,소가 길을 건너간 이유 5,다국어,1439,3654,46.751
14466,소가 길을 건너간 이유 6,다국어,982,3231,39.296
14467,소가 길을 건너간 이유 1,다국어,3158,5872,60.731
14468,소가 길을 건너간 이유 2,다국어,881,1962,55.866
14469,소가 길을 건너간 이유 3,다국어,2242,4149,65.307
14470,전자레인지,다국어,3501,5114,75.944
14471,포인트 카드,다국어,443,714,71.222
14472,休憩スペース (Refreshment Area),다국어,148,226,87.574
14473,ぬいぐるみの整理 (Plush Toys),다국어,50,80,73.529
14474,尾根 (Ridge),다국어,30,62,66.667
14475,ヘビの JOI 君 (Snake JOI),다국어,79,179,57.246
14476,최대공약수 하나 빼기,스페셜 저지,1053,2659,51.872
14477,Assembly Required,다국어,16,34,59.259
14478,Bulbs,다국어,20,31,76.923
14479,Card Collecting,스페셜 저지다국어,5,11,100.0
14480,Double Elimination,다국어,7,18,38.889
14481,Election of Evil,다국어,10,23,43.478
14482,Flight Plan,스페셜 저지다국어,6,47,25.0
14483,Ground Defense,다국어,7,10,70.0
14484,Hunter’s Apprentice,다국어,11,17,73.333
14485,Ingenious Lottery Tickets,다국어,19,45,46.341
14486,Jurisdiction Disenchantment,다국어,9,41,25.714
14487,욱제는 효도쟁이야!!,,2238,3273,76.723
14488,준오는 급식충이야!!,,158,978,29.811
14489,치킨 두 마리 (...),,4124,7253,61.105
14490,백대열,,3320,5242,71.986
14491,9진수,,1340,2173,69.394
14492,부울행렬의 부울곱,,543,839,82.648
14493,과일노리,,279,487,68.719
14494,다이나믹이 뭐예요?,,1629,2783,70.765
14495,피보나치 비스무리한 수열,,2320,4512,57.884
14496,"그대, 그머가 되어",,1330,3627,45.161
14497,주난의 난(難),,950,2533,54.379
14498,학급비 낭비하기,,102,300,44.156
14499,주사위 굴리기,,14988,45986,44.586
14500,테트로미노,,19935,80035,36.175
14501,퇴사,,28397,85305,49.8
14502,연구소,,27858,86795,54.897
14503,로봇 청소기,,20230,55100,53.799
14504,수열과 쿼리 18,,341,1631,33.897
14505,팰린드롬 개수 구하기 (Small),,424,1593,39.515
14506,Pieces of Parentheses,다국어,44,150,33.588
14507,Stars in a Can,스페셜 저지다국어,11,77,29.73
14508,Stretching Streamers,다국어,17,22,80.952
14509,Heaps from Trees,다국어,29,70,58.0
14510,Blazing New Trails,다국어,38,348,14.786
14511,Incremental Double Free Strings,다국어,4,7,57.143
14512,Apple Market,다국어,8,17,80.0
14513,Maximum Color Clique,다국어,13,25,56.522
14514,Ski Resort,다국어,0,0,0.0
14515,Yin and Yang Stones,다국어,76,121,89.412
14516,Unbalanced Parentheses,다국어,4,8,57.143
14517,팰린드롬 개수 구하기 (Large),,596,2214,34.174
14518,Ili,서브태스크다국어,14,37,73.684
14519,Raspad,서브태스크다국어,16,24,80.0
14520,Trapezi,서브태스크스페셜 저지다국어,5,19,62.5
14521,Zagrade,서브태스크다국어,26,73,38.235
14522,Modern Art (Platinum),다국어,29,221,27.358
14523,Switch Grass,다국어,21,67,47.727
14524,COWBASIC,다국어,14,33,46.667
14525,Bovine Genomics (Gold),다국어,59,181,41.549
14526,Modern Art 2,다국어,72,294,33.803
14527,Paired Up,다국어,212,488,49.533
14528,Bovine Genomics (Silver),다국어,117,245,61.905
14529,Where's Bessie?,다국어,61,160,44.526
14530,The Lost Cow,다국어,469,1129,49.007
14531,Bovine Genomics (Bronze),다국어,335,589,62.5
14532,Modern Art (Bronze),다국어,188,394,55.457
14533,Financial Tsunami,다국어,1,24,100.0
14534,String Permutation,다국어,112,219,70.44
14535,Birthday Graph,다국어,196,369,59.215
14536,Bricks on the Wall,다국어,6,18,75.0
14537,Street Light Pole,다국어,0,0,0.0
14538,Connectivity Potential,다국어,9,40,24.324
14539,Grid Pattern,다국어,70,105,70.0
14540,Railway Station,다국어,12,24,70.588
14541,Speed Limit,다국어,409,595,80.671
14542,Outer Triangle Sum,다국어,216,382,63.158
14543,Linear Equation,다국어,52,368,18.638
14544,Vote,다국어,96,126,85.714
14545,Square,다국어,398,526,85.043
14546,Prison Break,다국어,50,103,57.471
14547,X X glued,다국어,75,93,82.418
14548,The fastest road to banikoara,다국어,19,26,90.476
14549,The Triangle Game,다국어,11,12,100.0
14550,마리오 파티,다국어,51,149,49.038
14551,Card Game Contest,,326,916,41.795
14552,Mahjong,,123,234,59.42
14553,The Way,,124,350,50.612
14554,The Other Way,,236,1231,26.91
14555,Just as Tic Tac Toe,,50,233,30.864
14556,Balance,,238,545,58.477
14557,Memory,,189,413,51.359
14558,Too Many Traps,스페셜 저지,21,374,11.23
14559,Protocol,,44,214,36.364
14560,Communism,,26,244,25.743
14561,회문,,463,1104,51.047
14562,태권왕,,586,1351,53.418
14563,완전수,,982,2292,53.749
14564,두부 게임 (Tofu Game),,177,341,65.314
14565,역원(Inverse) 구하기,,924,1849,66.715
14566,Dongjak N1,,136,176,84.472
14567,선수과목 (Prerequisite),,2368,4780,65.833
14568,2017 연세대학교 프로그래밍 경시대회,,1384,3265,50.0
14569,시간표 짜기,,597,1124,64.332
14570,나무 위의 구슬,,322,1507,30.235
14571,모래시계,,87,351,40.465
14572,스터디 그룹,,489,1551,37.414
14573,엄청난 수열,,66,279,31.28
14574,헤븐스 키친,스페셜 저지,196,944,29.297
14575,뒤풀이,,272,1331,28.392
14576,현재 스코어 보드는,,12,57,24.49
14577,일기예보,,162,954,22.376
14578,영훈이의 색칠공부,,304,1448,26.162
14579,덧셈과 곱셈,,953,1777,62.206
14581,팬들에게 둘러싸인 홍준,,4923,6815,77.564
14582,오늘도 졌다,,1975,5754,39.811
14583,이음줄,스페셜 저지,266,506,66.334
14584,암호 해독,,593,1743,42.971
14585,사수빈탕,,338,1328,40.871
14586,도미노 (Small),,112,724,27.723
14587,도미노 (Large),,64,385,25.703
14588,Line Friends (Small),,305,830,52.768
14589,Line Friends (Large),,138,828,23.469
14590,KUBC League (Small),스페셜 저지,100,423,32.573
14591,KUBC League (Large),스페셜 저지,68,175,56.667
14592,2017 아주대학교 프로그래밍 경시대회 (Small),,784,1464,65.333
14593,2017 아주대학교 프로그래밍 경시대회 (Large),,629,1013,72.717
14594,동방 프로젝트 (Small),,701,1418,63.612
14595,동방 프로젝트 (Large),,534,2001,37.526
14596,Quilting (Small),,135,511,39.017
14597,Quilting (Large),,141,414,50.903
14598,인공지능 테트리스 (Small),,4,5,80.0
14599,인공지능 테트리스 (Large),,16,122,17.204
14600,샤워실 바닥 깔기 (Small),스페셜 저지,436,739,66.769
14601,샤워실 바닥 깔기 (Large),스페셜 저지,509,1128,56.181
14602,소금과 후추 (Small),,111,238,62.36
14603,소금과 후추 (Large),,62,299,30.542
14604,Over Fitting (Small),,15,89,40.541
14605,Over Fitting (Large),,7,36,35.0
14606,피자 (Small),,1271,1831,82.855
14607,피자 (Large),,571,1575,44.609
14608,구분구적법 (Small),스페셜 저지,86,161,65.152
14609,구분구적법 (Large),스페셜 저지,82,186,62.595
14610,좋은 대회,,89,300,36.327
14611,월요병,,121,536,27.88
14612,김식당,,397,1305,38.845
14613,너의 티어는?,,373,860,59.872
14614,Calculate!,,720,1598,51.136
14615,Defend the CTP!!!,,226,891,31.564
14616,Explore space,,85,365,38.991
14617,제3회 IUPC,,9,271,9.0
14618,총깡 총깡,,160,661,33.058
14619,섬 여행,,158,717,29.533
14620,꽃길,,2807,7621,51.609
14621,나만 안되는 연애,,1978,5031,47.073
14622,소수 게임,,246,1800,18.58
14623,감정이입,,1968,3865,59.188
14624,전북대학교,,1329,2554,57.211
14625,냉동식품,,472,1826,29.817
14626,ISBN,,364,1110,40.355
14627,파닭파닭,,774,5098,20.514
14628,입 챌린저,,115,295,47.917
14629,숫자 조각,,137,1033,22.987
14630,변신로봇,,182,503,50.276
14631,명탐정 준하,,17,173,13.6
14632,고급 작품,,85,503,33.203
14633,Airport Construction,스페셜 저지다국어,18,137,25.714
14634,Get a Clue!,다국어,11,43,28.947
14635,Mission Improbable,다국어,34,55,61.818
14636,Money for Nothing,다국어,219,1467,18.575
14637,Need for Speed,스페셜 저지다국어,80,296,34.934
14638,Posterize,다국어,31,77,46.269
14639,Replicate Replicate Rfplicbte,스페셜 저지다국어,19,31,61.29
14640,Scenery,다국어,73,647,19.519
14641,Secret Chamber at Mount Rushmore,다국어,79,126,70.536
14642,Son of Pipe Stream,스페셜 저지다국어채점 준비 중,0,0,0.0
14643,Tarot Sham Boast,다국어,23,70,38.333
14644,Visual Python++,스페셜 저지다국어,20,50,44.444
14645,와이버스 부릉부릉,,9575,11499,89.847
14646,욱제는 결정장애야!!,,703,1767,50.942
14647,준오는 조류혐오야!!,,1001,2220,55.457
14648,쿼리 맛보기,,696,2088,43.176
14649,문홍안,,402,769,62.326
14650,걷다보니 신천역 삼 (Small),,1083,1713,76.429
14651,걷다보니 신천역 삼 (Large),,740,1722,50.443
14652,나는 행복합니다~,,6301,10575,64.165
14653,너의 이름은,,236,1783,17.443
14654,스테판 쿼리,,348,1070,41.281
14655,욱제는 도박쟁이야!!,,769,1083,83.952
14656,조교는 새디스트야!!,,2896,4263,82.203
14657,준오는 최종인재야!!,,153,777,27.032
14658,하늘에서 별똥별이 빗발친다,,638,2580,32.287
14659,한조서열정리하고옴ㅋㅋ,,3341,10213,40.326
14670,병약한 영정,,309,1266,30.931
14671,영정이의 청소,,174,544,43.176
14672,윤호는 마법약 도둑,,43,174,28.859
14673,Crush Fever,,64,228,36.571
14674,STOP USING MONEY,,105,495,27.559
14675,단절점과 단절선,,1056,2629,50.406
14676,영우는 사기꾼?,,508,2053,31.75
14677,병약한 윤호,,236,1006,32.329
14678,어그로 끌린 영선,,64,396,22.535
14679,영우와 ‘갓4’,,37,285,25.874
14680,효빈이의 과외,,94,382,31.864
14681,사분면 고르기,다국어,119593,228178,61.285
14682,Shifty Sum,다국어,628,784,86.981
14683,Exactly Electrical,다국어,188,350,58.385
14684,Favourite Times,다국어,30,56,62.5
14685,Nailed It!,다국어,36,52,75.0
14686,Sum Game,다국어,153,232,75.369
14687,"High Tide, Low Tide",다국어,98,184,62.025
14688,Minimum Cost Flow,다국어,9,41,45.0
14689,RMT,다국어,14,37,51.852
14690,Vera and Trail Building,스페셜 저지다국어,19,40,61.29
14691,Cartesian Conquest,다국어,4,4,100.0
14692,Vera and Modern Art,다국어,6,17,54.545
14693,Rainfall Storage,다국어,6,9,75.0
14694,Professional Network,다국어,14,28,51.852
14695,Shifty Grid,스페셜 저지다국어,11,26,61.111
14696,딱지놀이,서브태스크,3891,7777,64.102
14697,방 배정하기,서브태스크,4245,13322,42.887
14698,전생했더니 슬라임 연구자였던 건에 대하여 (Hard),,779,4603,21.815
14699,관악산 등산,,593,1721,45.686
14700,넴모넴모 (Hard),,124,468,35.632
14701,셔틀버스,,76,531,23.676
14702,데굴데굴,,19,97,23.457
14703,전자기기,스페셜 저지,7,89,46.667
14704,타일 뒤집기 (Hard),스페셜 저지,26,176,25.0
14705,홍삼 게임 (Hard),,43,139,47.253
14706,구간 합 최대,,60,237,33.898
14707,그림 그리기,,44,325,19.556
14708,정육면체를 사랑하는 사람,,37,447,15.102
14709,여우 사인,,578,1592,42.406
14710,고장난 시계,,560,1195,55.118
14711,타일 뒤집기 (Easy),,238,412,74.843
14712,넴모넴모 (Easy),,568,1556,54.354
14713,앵무새,,748,3591,28.571
14714,홍삼 게임 (Easy),,66,414,24.265
14715,전생했더니 슬라임 연구자였던 건에 대하여 (Easy),,376,1255,39.662
14716,현수막,,2401,4911,61.77
14717,앉았다,,315,531,69.536
14718,용감한 용사 진수,,260,757,51.383
14719,빗물,,6606,15035,55.926
14720,우유 축제,,3319,6290,61.623
14721,성적표,,211,674,36.13
14722,우유 도시,,527,2532,30.235
14723,이산수학 과제,,718,1025,77.538
14724,관리자는 누구?,,698,1116,72.332
14725,개미굴,,2927,5763,66.162
14726,신용카드 판별,,1178,2309,66.97
14727,퍼즐 자르기,,609,1819,50.0
14728,벼락치기,,2105,4984,51.758
14729,칠무해,,1477,4977,42.861
14730,謎紛芥索紀 (Small),,1136,1446,85.478
14731,謎紛芥索紀 (Large),,544,3574,22.087
14732,행사장 대여 (Small),,409,789,66.939
14733,행사장 대여 (Large),,149,469,48.852
14734,Aztec Diamond,스페셜 저지,26,117,30.588
14735,"Break Oven, Run Cookie!",,13,44,61.905
14736,Coke Challenge,,186,398,60.586
14737,"Dev, Please Add This!",,40,213,38.835
14739,Faster Sorting,,45,159,44.554
14740,Highway Track,,87,245,48.333
14741,Impossible Design,,21,189,20.792
