problem_id,problem_title,problem_info,problem_answer_num,problem_submit_num,problem_answer_rate
12644,Decision Tree (Large),스페셜 저지다국어,6,22,54.545
12645,The Next Number (Small),다국어,42,108,48.837
12646,The Next Number (Large),다국어,42,99,46.154
12647,Square Math (Small),다국어,5,5,100.0
12648,Square Math (Large),다국어,7,32,29.167
12649,Multi-base happiness (Small),다국어,27,84,90.0
12650,Multi-base happiness (Large),다국어,18,115,23.077
12651,Crossing the Road (Small),다국어,4,8,57.143
12652,Crossing the Road (Large),다국어,4,6,66.667
12653,Collecting Cards (Small),스페셜 저지다국어,9,15,81.818
12654,Collecting Cards (Large),스페셜 저지다국어,14,30,60.87
12655,Alien Language (Small),다국어,36,61,67.925
12656,Alien Language (Large),다국어,34,50,80.952
12657,Watersheds (Small),다국어,35,43,87.5
12658,Watersheds (Large),다국어,34,53,66.667
12659,Welcome to Code Jam (Small),다국어,55,112,68.75
12660,Welcome to Code Jam (Large),다국어,52,113,51.485
12661,Juice (Small),다국어,25,41,89.286
12662,Juice (Large),다국어,43,148,48.315
12663,Ping Pong Balls (Small),다국어,9,9,100.0
12664,Ping Pong Balls (Large),다국어,6,30,40.0
12665,Mine Layer (Small),다국어,14,17,87.5
12666,Mine Layer (Large),다국어,14,23,63.636
12667,Bridge Builders (Small),다국어,13,18,72.222
12668,Bridge Builders (Large),다국어,10,19,71.429
12669,The Year of Code Jam (Small),다국어,15,36,88.235
12670,The Year of Code Jam (Large),다국어,21,67,55.263
12671,Scaled Triangle (Small),스페셜 저지다국어,2,2,100.0
12672,삼각형 변환 (Large),스페셜 저지다국어,1,4,100.0
12673,Painting a Fence (Small),다국어,1,2,100.0
12674,Painting a Fence (Large),다국어,1,1,100.0
12675,Rainbow Trees (Small),다국어,1,3,100.0
12676,Rainbow Trees (Large),다국어,1,1,100.0
12677,Bus Stops (Small),다국어,1,1,100.0
12678,Bus Stops (Large),다국어,1,2,50.0
12679,Mixing Bowls (Small),다국어,11,25,44.0
12680,Mixing Bowls (Large),다국어,9,23,39.13
12681,Code Sequence (Small),다국어,6,10,60.0
12682,Code Sequence (Large),다국어,5,12,41.667
12683,Test Passing Probability (Small),스페셜 저지다국어,10,14,90.909
12684,Test Passing Probability (Large),스페셜 저지다국어,8,32,30.769
12685,King (Small),다국어,6,9,85.714
12686,King (Large),다국어,0,3,0.0
12687,What are Birds? (Small),다국어,9,9,100.0
12688,What are Birds? (Large),다국어,10,29,52.632
12689,Apocalypse Soon (Small),다국어,0,0,0.0
12690,Apocalypse Soon (Large),다국어,0,0,0.0
12691,Millionaire (Small),스페셜 저지다국어,11,19,64.706
12692,Millionaire (Large),스페셜 저지다국어,11,55,44.0
12693,Modern Art Plagiarism (Small),다국어,6,12,85.714
12694,Modern Art Plagiarism (Large),다국어,5,14,38.462
12695,How Big Are the Pockets? (Small),다국어,2,2,100.0
12696,How Big Are the Pockets? (Large),다국어,2,5,40.0
12697,Portal (Small),다국어,20,65,37.736
12698,Portal (Large),다국어,22,40,70.968
12699,Igra,다국어,18,40,78.261
12700,Poklon,다국어,17,65,45.946
12701,Endless Knight (Small),다국어,15,152,34.091
12702,Endless Knight (Large),다국어,16,133,20.779
12703,Cheating a Boolean Tree (Small),다국어,27,35,81.818
12704,Cheating a Boolean Tree (Large),다국어,34,42,87.179
12705,Triangle Areas (Small),스페셜 저지다국어,20,36,57.143
12706,Triangle Areas (Large),스페셜 저지다국어,23,33,71.875
12707,Star Wars (Small),스페셜 저지다국어,10,10,100.0
12708,Star Wars (Large),스페셜 저지다국어,9,34,42.857
12709,PermRLE (Small),다국어,24,28,96.0
12710,PermRLE (Large),다국어,14,29,58.333
12711,Text Messaging Outrage (Small),다국어,23,29,88.462
12712,Text Messaging Outrage (Large),다국어,23,30,76.667
12713,Ugly Numbers (Small),다국어,41,123,47.674
12714,Ugly Numbers (Large),다국어,26,53,56.522
12715,Increasing Speed Limits (Small),다국어,19,22,86.364
12716,Increasing Speed Limits (Large),다국어,21,45,51.22
12717,Crop Triangles (Small),다국어,28,45,71.795
12718,Crop Triangles (Large),다국어,26,63,45.614
12719,Number Sets (Small),다국어,45,68,77.586
12720,Number Sets (Large),다국어,56,148,43.411
12721,Mousetrap (Small),다국어,14,53,82.353
12722,Mousetrap (Large),다국어,13,63,25.49
12723,Minimum Scalar Product (Small),다국어,177,229,88.06
12724,Minimum Scalar Product (Large),다국어,168,380,50.45
12725,Milkshakes (Small),다국어,21,51,48.837
12726,Milkshakes (Large),다국어,18,30,64.286
12727,Numbers (Small),다국어,227,588,53.919
12728,n제곱 계산,다국어,662,2231,39.452
12729,Saving the Universe (Small),다국어,47,126,45.631
12730,Saving the Universe (Large),다국어,47,97,55.952
12731,열차 시간표(Small),다국어,76,208,50.667
12732,열차 시간표(Large),다국어,65,149,55.556
12733,Fly Swatter (Small),스페셜 저지다국어,16,18,94.118
12734,Fly Swatter (Large),스페셜 저지다국어,16,20,88.889
12735,Boat,,88,458,30.986
12736,Fireworks,,148,588,39.785
12738,가장 긴 증가하는 부분 수열 3,,6421,13898,61.427
12739,돌림판 (Small),,99,219,60.366
12740,돌림판 (Large),,16,64,64.0
12741,쓰담쓰담,,97,406,38.039
12742,혼합물 (Small),,33,117,42.308
12743,혼합물 (Large),스페셜 저지,39,206,34.211
12744,팬케이크 쌓기,,57,224,33.14
12745,Traffic (Small),,96,220,58.896
12746,Traffic (Large),,124,416,46.097
12747,색칠 공부 (Small),,15,41,57.692
12748,색칠 공부 (Large),,12,33,80.0
12749,Bosses,서브태스크다국어,102,236,50.0
12750,Park,서브태스크다국어,40,139,33.333
12751,Spiral,서브태스크다국어,4,7,66.667
12752,도시들,서브태스크다국어,48,146,49.485
12753,Maze,점수다국어,3,26,100.0
12754,스왑,서브태스크다국어,44,278,27.5
12755,수면 장애,,458,1869,37.727
12756,고급 여관,,1633,3324,55.039
12757,전설의 JBNU,,241,1215,29.716
12758,천상용섬,,152,701,33.853
12759,틱! 택! 토!,,616,1940,37.908
12760,최후의 승자는 누구?,,539,1176,58.082
12761,돌다리,,1729,4001,52.251
12762,롤러코스터,,117,349,44.487
12763,지각하면 안 돼,,284,1408,28.95
12764,싸지방에 간 준하,,737,3497,28.857
12765,Balanced Diet,다국어,32,79,46.377
12766,지사 배정,다국어,253,955,34.097
12767,Ceiling Function,다국어,342,855,53.943
12768,Clock Breaking,다국어,14,20,77.778
12769,영원한 젊음,다국어,28,300,16.279
12770,Longest Rivers,다국어,14,52,43.75
12771,Oil,다국어,192,972,25.131
12772,Polygonal Puzzle,스페셜 저지다국어,5,62,11.905
12773,Road Times,스페셜 저지다국어,15,62,31.915
12774,Spin Doctor,다국어,8,65,18.605
12775,String Theory,다국어,27,105,32.927
12776,Swap Space,다국어,93,489,27.596
12777,What Really Happened on Mars?,다국어,4,9,50.0
12778,CTP공국으로 이민 가자,,1233,1863,78.937
12779,상품 is 뭔들,,262,3054,22.128
12780,원피스,,1153,2180,62.358
12781,PIZZA ALVOLOC,,996,3858,34.298
12782,비트 우정지수,,876,1619,69.801
12783,곱셈 게임,,155,911,25.452
12784,인하니카 공화국,,607,2107,36.196
12785,토쟁이의 등굣길,,469,2018,29.167
12786,INHA SUIT,,253,1406,23.513
12787,지금 밥이 문제냐,,372,1001,43.105
12788,제 2회 IUPC는 잘 개최될 수 있을까?,,852,1677,58.962
12789,도키도키 간식드리미,,4506,15546,34.995
12790,Mini Fantasy War,,3184,5626,62.493
12791,Starman,,1209,2119,64.104
12792,주작 주 주작,스페셜 저지,293,1498,28.119
12793,블록 게임,,162,1132,24.143
12794,위대한 믹싱 가요제,,8,70,13.115
12795,반평면 땅따먹기,,307,1908,30.547
12796,나의 행렬곱셈 답사기,스페셜 저지,417,722,65.877
12797,연금술,,70,386,36.082
12798,게나디는 머리가 좋습니다,,22,192,25.882
12799,Dijamant,서브태스크다국어,7,17,46.667
12800,Palinilap,서브태스크다국어,5,23,23.81
12801,중계 신호,서브태스크다국어,22,82,33.333
12802,Torrent,서브태스크다국어,23,91,33.824
12803,Peter and the Textbook,다국어,23,40,76.667
12804,Gregory and Bank,다국어,9,11,81.818
12805,Name Generator,스페셜 저지다국어,12,21,66.667
12806,T-shirts,다국어,6,15,60.0
12807,Bridge testing,다국어,1,11,10.0
12808,Binary String,스페셜 저지다국어,10,30,38.462
12809,Train in a Tunnel,다국어,7,24,31.818
12810,Beautiful Partition,다국어,6,45,20.0
12811,Problem Preparation,다국어,3,26,12.5
12812,Similar Subways,다국어,5,20,45.455
12813,이진수 연산,,1954,3918,60.929
12814,Hyperways,다국어,6,22,33.333
12815,Dynamic memory allocation,다국어,6,28,40.0
12816,Shades of the town,다국어,3,15,21.429
12817,버스 노선,다국어,48,153,47.525
12818,Investigation,다국어,9,20,47.368
12819,New Tree,스페셜 저지다국어,0,27,0.0
12820,Cubic Art,다국어,2,4,66.667
12821,Universities,다국어,5,15,35.714
12822,Wall,다국어,22,73,36.066
12823,Critical Projects,다국어,69,244,34.848
12824,Connect Highways,스페셜 저지다국어,2,4,50.0
12825,Next Permutation,다국어,29,109,40.845
12826,Game,다국어,5,30,20.0
12827,Posters,다국어,9,38,26.471
12828,Sorting,다국어,12,60,35.294
12829,Mission,다국어,7,35,25.926
12830,Newspapers,스페셜 저지다국어,24,233,12.245
12831,An inexperienced slalomer,스페셜 저지다국어,4,7,57.143
12832,Tickets,스페셜 저지다국어,2,3,66.667
12833,XORXORXOR,,1403,3023,58.095
12834,주간 미팅,,329,613,64.008
12835,삼거리,,69,195,39.655
12836,가계부 (Easy),,520,1125,53.886
12837,가계부 (Hard),,1790,4781,44.307
12838,London Underground,다국어,0,0,0.0
12839,카드 정리 2,,25,103,47.17
12840,창용이의 시계,,791,3453,29.637
12841,정보대 등산,,318,909,41.569
12842,튀김 소보루,,264,1068,35.58
12843,복수전공,,154,515,55.797
12844,XOR,,1663,6758,35.084
12845,모두의 마블,,1046,1852,65.994
12846,무서운 아르바이트,,850,1962,56.932
12847,꿀 아르바이트,,1337,4347,36.893
12848,막대기 게임,,14,84,30.435
12849,본대 산책,,1215,2426,64.731
12850,본대 산책2,,1308,1807,85.883
12851,숨바꼭질 2,,9556,49061,25.72
12852,1로 만들기 2,스페셜 저지,9873,26548,47.147
12853,Aurora Borealis,다국어,10,19,52.632
12854,홍준이는 물리를 좋아해,,53,152,39.85
12855,홍준이는 FFT를 좋아해,,11,87,29.73
12856,홍준이는 색칠을 좋아해,,14,82,19.718
12857,홍준이는 문자열을 좋아해,,21,129,18.584
12858,Range GCD,,361,1361,37.88
12859,점프하는 민호,,36,90,53.731
12860,나머지 게임,,9,50,52.941
12861,죄수에게 주는 뇌물,,73,182,54.478
12862,Love Triangles,,12,50,41.379
12863,Clash of Snakes,,7,21,38.889
12864,사서왕 준서,,59,135,57.843
12865,평범한 배낭,,28377,119173,35.717
12866,피노키오,,202,647,44.592
12867,N차원 여행,,88,264,43.137
12868,문자열 찾기,,10,25,83.333
12869,뮤탈리스크,,2736,8005,47.467
12870,뮤탈리스크 2,,25,211,17.361
12871,무한 문자열,,1498,4990,36.51
12872,플레이리스트,,448,1285,47.812
12873,기념품,,729,2844,33.923
12874,괄호 문자열 만들기,,40,183,43.956
12875,칙령,,96,340,33.803
12876,반평면 땅따먹기 2,,111,539,26.683
12877,먹이 사슬,,39,186,29.323
12878,Blocks,,54,112,62.791
12879,카드 세트,,11,68,29.73
12880,그래프 차이 최소,,85,417,27.508
12881,Distance,,19,63,35.849
12882,Archaeological Research,,3,6,60.0
12883,Journey,,5,27,22.727
12884,A Lot of Games,,7,12,58.333
12885,Fox and Card Game,,18,34,69.231
12886,돌 그룹,,2359,11499,28.716
12887,경로 게임,,173,466,46.011
12888,포화 이진 트리 도로 네트워크,,203,632,37.523
12889,특별한 문자열,,26,119,34.211
12890,정수 찾기,,16,202,21.918
12891,DNA 비밀번호,,4356,16923,33.949
12892,생일 선물,,165,680,32.609
12893,적의 적,,370,1320,37.336
12894,Equivalent Strings,,41,168,44.086
12895,화려한 마을,,276,1213,26.386
12896,스크루지 민호,,167,560,36.543
12897,Candy,,56,129,63.636
12898,Selling RNA Strands,,55,161,41.985
12899,데이터 구조,,1106,4022,39.192
12900,Cheating a Boolean Tree,,39,85,50.0
12901,Number Sets,,21,60,39.623
12902,Alice and Bob,,40,75,66.667
12903,공 색칠하기,,27,59,65.854
12904,A와 B,,5804,14715,46.871
12905,거짓말쟁이,,22,82,30.986
12906,새로운 하노이 탑,,539,1420,53.156
12907,동물원,,254,932,31.91
12908,텔레포트 3,,322,889,44.972
12909,그래프 만들기,,54,137,53.465
12910,사탕 나눠주기,,102,144,85.714
12911,좋아하는 배열,,245,727,46.935
12912,트리 수정,,87,250,48.066
12913,매직 포션,스페셜 저지,59,275,27.064
12914,곰을 위한 레스토랑,,71,229,38.172
12915,대회 개최,,159,615,33.333
12916,K-Path,,182,584,43.128
12917,문자열 함수 계산,,51,263,29.825
12918,정리정돈,,55,261,26.316
12919,A와 B 2,,2787,10521,32.131
12920,평범한 배낭 2,,1093,6832,24.075
12921,제한된 메모리,,144,565,42.229
12922,블록 퍼즐,,18,95,28.571
12923,별 모으기,,14,76,33.333
12924,멋진 쌍,,85,275,37.281
12925,Numbers,,452,981,66.667
12926,쉽게 제한된 메모리,,111,348,49.554
12927,배수 스위치,,655,1130,71.978
12928,트리와 경로의 길이,,313,770,50.565
12929,빌딩 높이,,20,82,35.088
12930,두 가중치,,179,796,36.382
12931,두 배 더하기,,1049,2033,61.489
12932,노래방,,110,219,57.895
12933,오리,,1012,4099,33.532
12934,턴 게임,,169,393,53.822
12935,트리와 경로의 길이 2,스페셜 저지,57,158,44.186
12936,영웅은 죽지 않아요,,50,171,39.062
12937,좋아하는 배열 2,,11,92,40.741
12938,곱으로 분해하기,,30,76,47.619
12939,부분 문자열,,36,70,62.069
12940,에너지 관리,,5,9,62.5
12941,동전 게임,,38,137,37.624
12942,원 위의 춤,,23,85,38.983
12943,노래방 2,,8,47,57.143
12944,재미있는 숫자 놀이,,85,313,38.288
12945,재미있는 박스 정리,,72,294,28.685
12946,육각 보드,,331,1679,26.608
12947,트리 만들기,,61,179,49.593
12948,문자열의 개수,,0,97,0.0
12949,로봇의 이동,,16,71,30.189
12950,팰린드롬 보행,,99,300,44.796
12951,경기 결과,,15,32,65.217
12952,숫자 자물쇠,,6,67,100.0
12953,숫자 자물쇠 2,,3,130,27.273
12954,비트 문자열 뒤집기,,4,40,100.0
12955,팰린드롬 부분 문자열,,14,30,66.667
12956,퍼레이드,,37,91,48.684
12957,보행의 개수,,5,9,55.556
12958,단순 사이클의 개수,,8,11,72.727
12959,방향판,,16,30,69.565
12960,체스판,,79,179,53.02
12961,체스판 2,,74,152,60.163
12962,나무 자르기,,5,8,83.333
12963,달리기,,248,543,54.148
12964,점수의 합,,4,4,100.0
12965,빨간 선분 파란 선분,,8,11,72.727
12966,턴 게임 2,,49,288,20.763
12967,pqr,,61,444,33.333
12968,방문,,140,399,44.304
12969,ABC,스페셜 저지,683,1925,48.786
12970,AB,스페셜 저지,923,2666,45.49
12971,숫자 놀이,,215,625,47.253
12972,GCD 테이블,스페셜 저지,64,170,49.612
12973,Array GCD,,24,86,32.877
12974,시간 여행과 Multiset,,23,74,36.508
12975,트라이슬,,33,119,50.0
12976,돌 옮기기,,11,53,24.444
12977,원 위의 점,,29,85,42.647
12978,스크루지 민호 2,,136,384,43.312
12979,종이 접기,,65,241,33.679
12980,좋아하는 수열,,40,60,70.175
12981,공 포장하기,,294,969,38.684
12982,공 포장하기 2,,78,300,37.143
12983,Set Definition,,41,146,43.617
12984,문자열의 분할,,6,26,24.0
12985,비밀 회선,다국어,32,167,30.476
12986,화려한 마을2,,224,557,51.852
12987,Matrix Again,,48,192,30.189
12988,주식 차트,,17,33,80.952
12989,LCS Again,,11,23,78.571
12990,A Heap of Heaps,,14,22,63.636
12991,홍준이의 행렬,,54,283,37.762
12992,홍준이의 교집합,,21,47,51.22
12993,이동3,,130,367,42.623
12994,이동3-2,,33,126,39.759
12995,트리나라,,250,601,55.556
12996,Acka,,716,1280,74.274
12997,철인 2종 경기,,3,60,27.273
12998,꽃 장식하기,,5,8,62.5
12999,화려한 마을3,,288,581,63.158
13000,홍준이와 가능한 집합,,1,34,33.333
13001,홍준이와 직사각형,,3,14,60.0
13002,Happy Cow,,98,208,59.036
13003,배수열,,68,199,46.897
13004,비밀 임무,,7,32,23.333
13005,행복한 나무,,25,50,54.348
13006,키위쥬스,,38,136,40.426
13007,ntopia,,39,98,79.592
13008,특수 능력,,23,473,18.699
13009,특수 능력 2,,9,53,19.565
13010,h(n),,66,608,15.677
13011,사탕의 밀도,스페셜 저지,47,284,22.705
13012,접미사 배열 1,,65,190,45.455
13013,접미사 배열 2,,103,207,62.805
13014,동혁이의 이동,,6,10,85.714
13015,별 찍기 - 23,,2171,4223,66.149
13016,내 왼손에는 흑염룡이 잠들어 있다,,244,696,47.656
13017,특이한 수,,2,16,50.0
13018,특이한 수열,스페셜 저지,195,498,51.316
13019,A를 B로,,257,724,46.14
13020,좋은 집합,,2,6,100.0
13021,공 색칠하기,,75,226,44.643
13022,늑대와 올바른 단어,,477,2159,29.015
13023,ABCDE,,9346,44804,28.691
13024,서브 트리의 크기,,23,88,38.333
13025,숫자 골라내기,스페셜 저지,16,65,27.586
13026,저녁 식사,,11,24,64.706
13027,Clique Problem,,32,122,30.476
13028,민호의 소원,,40,64,74.074
13029,홍준이와 반물질,,20,80,31.746
13030,홍준이와 트리,,24,156,21.239
13031,쉽게 행복한 나무,,35,58,81.395
13032,PS 테러리스트,,14,48,31.818
13033,홍준이와 트리2,,3,6,60.0
13034,다각형 게임,,479,966,63.528
13035,Rectangle and Squares,스페셜 저지다국어,39,136,35.135
13036,Zeroes and Ones,다국어,14,22,63.636
13037,New Track,스페셜 저지다국어,0,0,0.0
13038,Tree,다국어,12,25,63.158
13039,Barbarians,다국어,0,0,0.0
13040,Important Test,다국어,27,66,49.091
13041,Centipede,스페셜 저지다국어,3,6,60.0
13042,Binary Tree,다국어,3,9,33.333
13043,Containers and Reagents,스페셜 저지다국어,0,0,0.0
13044,Money Exchange,다국어,4,25,44.444
13045,"Elimination Round, Problem F",다국어,0,0,0.0
13046,Secret Code,다국어,18,32,72.0
13047,Chaos,다국어,33,67,67.347
13048,New Adventure of Marty and Doc,스페셜 저지다국어,5,7,100.0
13049,Teams Creation,다국어,2,2,100.0
13050,Maximal Sum,다국어,21,117,20.192
13051,Fancy Antiques,다국어,10,80,32.258
13052,Alternative Bracket Notation,다국어,12,20,75.0
13053,Greetings!,다국어,23,59,43.396
13054,Programming Team,다국어,14,35,48.276
13055,K-Inversions,다국어,140,249,68.966
13056,Mountain Scenes,다국어,33,110,35.87
13057,Symmetry,다국어,8,13,61.538
13058,Jewel Thief,다국어,35,277,17.949
13059,Tourists,다국어,56,123,54.369
13060,Whiteboard,다국어,10,31,37.037
13061,YATP,다국어,7,21,38.889
13062,2016 KBO 한국시리즈 우승팀,스페셜 저지번외채점 준비 중,60,148,76.923
13063,Lobby,다국어,206,424,53.506
13064,Cameras,다국어,98,223,51.309
13065,Robot,다국어,1,68,100.0
13066,Laser Game,다국어,0,1,0.0
13067,Billboard,다국어,5,30,26.316
13068,Funfair,다국어,16,98,19.753
13069,Beehive,다국어,5,8,62.5
13070,DNA Sequencing,다국어,4,11,36.364
13071,Cafebazaar,다국어,8,24,42.105
13072,Fence,다국어,26,32,89.655
13073,Sums,다국어,460,702,81.416
13074,Musican Notes,다국어,16,26,69.565
13075,Fibonacci Sequence,다국어,270,348,83.333
13076,Distinct rational numbers,다국어,128,220,66.667
13077,Sequence,다국어,40,80,76.923
13078,History-Cleanable DFA,다국어,7,13,63.636
13079,Partitioning a Queue,다국어,22,29,88.0
13080,Brocard Point,다국어,10,13,83.333
13081,RATS,다국어,13,28,52.0
13082,M and A,다국어,15,28,55.556
13083,Change a Password,다국어,19,46,44.186
13084,Delete Files,다국어,15,55,40.541
13085,Line Gimmick,다국어,27,61,56.25
13086,Shifting a Matrix,다국어,7,11,63.636
13087,Modern Announce Network,다국어,7,11,63.636
13088,Cube Dividing,다국어,7,71,41.176
13089,Donut Decoration,다국어,14,49,56.0
13090,Shortest Bridge,스페셜 저지다국어,1,9,12.5
13091,Longest Shortest Path,스페셜 저지다국어,13,76,18.571
13092,Optimal Tournament,다국어,19,37,61.29
13093,North North West,다국어,17,30,62.963
13094,Unknown Switches,다국어,14,16,93.333
13095,Speedrun,스페셜 저지다국어,7,35,20.588
13096,Flowers,스페셜 저지다국어,14,34,43.75
13097,Square in Circles,스페셜 저지다국어,8,32,25.806
13098,Reverse a Road II,다국어,10,21,47.619
13099,Cookie Counter,다국어,20,34,58.824
13100,Points and Lines,스페셜 저지다국어,14,45,33.333
13101,Color the Map Extreme,다국어,5,42,27.778
13102,Website Tour,다국어,8,21,47.059
13103,Idempotent Filter,다국어,13,15,86.667
13116,30번,,850,2106,52.566
13117,가위바위보,스페셜 저지,19,517,35.849
13118,뉴턴과 사과,,1881,3268,62.141
13119,Mountains Beyond Mountains,,186,398,54.386
13120,트리의 변화,,33,67,55.932
13121,이진 탐색,,17,103,20.238
13122,별빛이 내린다,,8,147,11.765
13123,계산 실수,,7,59,33.333
13124,순열 그래프의 전갈성 판별,,47,100,51.648
13125,Checkpoint,,20,97,33.333
13126,The Show Must Go On,,7,41,20.0
13127,도박과 사각형,스페셜 저지,27,84,45.763
13128,특수부대 CH,스페셜 저지,5,57,55.556
13129,Disposable Cup,,387,537,80.457
13130,FunctionCup,,34,78,69.388
13131,HicCup,,168,727,32.558
13132,World Cup,스페셜 저지,44,209,31.429
13133,Aurora Princess,,259,662,43.167
13134,Baseball Watching,,90,181,60.811
13135,Corrupt Election,,45,99,61.644
13136,Do Not Touch Anything,,2428,4908,53.824
13137,Exchange Problem,,116,489,44.106
13138,Fairies' Sorcery,스페셜 저지,24,113,34.286
13139,Grid Forest,,52,354,25.366
13140,Hello World!,스페셜 저지,551,1976,34.918
13141,Ignition,,685,1610,52.33
13142,Jolly Jelly Jiffy,스페셜 저지,19,56,35.185
13143,King of Chairs,스페셜 저지,49,110,51.579
13144,List of Unique Numbers,,1631,6209,34.673
13145,Masonry Bridge,,22,79,31.429
13146,같은 수로 만들기 2,,207,677,44.805
13147,Dwarves,다국어,102,364,42.149
13148,Correcting Cheeseburgers,다국어,24,170,16.667
13149,Knapsack in a Globalized World,다국어,41,111,42.268
13150,Matrix Cypher,다국어,60,123,52.174
13151,Model Railroad,다국어,55,159,39.007
13152,One-Way Roads,다국어,48,174,38.71
13153,Formula,스페셜 저지다국어,116,199,67.052
13154,Celestial Map,다국어,25,80,40.984
13155,Common Knowledge,다국어,142,170,94.667
13156,Selling CPUs,다국어,87,157,60.839
13157,Routing,다국어,46,97,56.098
13158,Maze,스페셜 저지다국어,32,124,29.63
13159,배열,,214,2267,17.258
13160,최대 클리크 구하기,스페셜 저지,369,1244,39.465
13161,분단의 슬픔,스페셜 저지,451,3576,22.824
13162,Flowey's Love,,14,77,21.875
13163,닉네임에 갓 붙이기,,1933,3565,65.459
13164,행복 유치원,,3383,7519,55.405
13165,이것도 해결해 보시지,,68,1031,9.128
13166,범죄 파티,,201,1522,22.039
13167,포스터,,58,373,23.016
13168,내일로 여행,,420,2231,26.837
13169,Xor of Sums,,57,212,42.537
13170,떨어진 수정,,339,757,53.555
13171,A,,1011,3083,41.554
13172,Σ,,2005,5284,45.046
13173,Ω,,44,145,34.109
13174,괄호,,98,426,28.324
13175,능력,,21,45,63.636
13176,동전,,52,140,63.415
13177,로봇,,17,33,62.963
13178,목공,,18,64,46.154
13179,비트,,14,20,100.0
13180,순열,,30,40,85.714
13181,악수,,14,27,77.778
13182,제비,,143,241,77.717
13183,창문,,73,116,73.0
13184,카드,,12,61,24.49
13185,트리,,30,94,40.541
13186,팔찌,,50,212,31.447
13187,흑백,,12,14,92.308
13188,Kangaroo,다국어,74,193,55.639
13189,Trick,점수다국어투 스텝,5,32,21.739
13190,Match,다국어,26,62,65.0
13191,Popeala,다국어,21,79,30.0
13192,Router 1,스페셜 저지다국어,46,83,70.769
13193,Router 2,스페셜 저지다국어,48,63,85.714
13194,Router 3,스페셜 저지다국어,19,42,50.0
13195,Router 4,스페셜 저지다국어제출 횟수 제한  10,19,41,47.5
13196,Router 5,스페셜 저지다국어제출 횟수 제한  3,9,12,75.0
13197,Router 6,스페셜 저지다국어제출 횟수 제한  3,6,9,75.0
13198,Router 7,스페셜 저지다국어제출 횟수 제한  3,7,13,63.636
13199,치킨 먹고 싶다,,320,6689,13.163
13200,Light Up,스페셜 저지,31,97,48.438
13201,즉흥 여행,,85,1847,7.658
13202,피자 배치,스페셜 저지,95,457,28.701
13203,읽어내기,,27,173,21.774
13204,표본의 수 구하기,,85,736,20.047
13205,비밀번호,,14,83,29.787
13206,Professor KCM,,186,941,31.261
13207,Torres del Paine,스페셜 저지,16,119,20.513
13208,승현이와 승현이,,86,491,21.939
13209,검역소,,182,763,34.601
13210,직사각형의 개수,,6,28,27.273
13211,Passport Checking,다국어,108,238,61.714
13212,Random,다국어,25,213,15.625
13213,Binary Roads,다국어,27,60,71.053
13214,Swaps,다국어,25,80,53.191
13215,Fish,다국어,7,7,100.0
13216,Badminton,다국어,191,265,78.926
13217,Honey,다국어,28,85,43.077
13218,Bitcoin,다국어,13,37,44.828
13219,Trains,다국어,27,157,20.769
13220,Secret,다국어,66,262,34.197
13221,Manhattan,다국어,368,539,77.311
13222,Matches,다국어,400,479,89.286
13223,소금 폭탄,다국어,690,2233,37.317
13224,Chop Cup,다국어,352,416,93.617
13225,Divisors,다국어,709,879,87.208
13226,Divisors Again,다국어,174,325,72.803
13227,TicTacToe,다국어,124,266,54.867
13228,The REAL Manhattan distance,다국어,363,435,91.667
13229,Selection Sum,다국어,244,403,81.879
13230,Bits equalizer,다국어,34,120,35.052
13231,Lucky Tickets,다국어,36,56,75.0
13232,Domain clusters,다국어,96,180,66.667
13233,Celtic Symmetry,다국어,3,6,75.0
13234,George Boole,다국어,424,605,75.85
13235,팰린드롬,다국어,1784,2875,71.389
13236,Collatz Conjecture,다국어,646,948,77.925
13237,Binary tree,다국어,167,386,77.315
13238,Bitcoin investment,다국어,157,209,87.222
13239,Combinations,다국어,204,334,71.831
13240,Chessboard,다국어,557,701,84.65
13241,최소공배수,다국어,8832,15206,63.968
13242,Harps and Tails,다국어,26,50,70.27
13243,Non-decreasing subsegment,다국어,77,151,56.204
13244,Tree,다국어,496,1211,52.101
13245,Sum of digits,다국어,53,101,82.812
13246,행렬 제곱의 합,,175,633,37.716
13247,토끼의 이동,스페셜 저지,59,98,70.238
13248,수업 거절,스페셜 저지,12,69,41.379
13249,공의 충돌,스페셜 저지,143,261,63.274
13250,주사위 게임,스페셜 저지,420,890,67.093
13251,조약돌 꺼내기,스페셜 저지,1485,4409,42.894
13252,카지노,스페셜 저지,49,93,74.242
13253,토러스,스페셜 저지,35,64,77.778
13254,연휴,스페셜 저지,52,79,70.27
13255,동전 뒤집기,스페셜 저지,173,335,61.786
13256,수열의 아름다움,스페셜 저지,18,79,31.034
13257,생태학,스페셜 저지,86,206,49.711
13258,복권 + 은행,스페셜 저지,168,294,66.142
13259,강호의 초대,스페셜 저지,6,23,30.0
13260,문자열 자르기,,143,627,32.949
13261,탈옥,,432,1592,41.065
13262,수열의 OR 점수,,181,736,35.421
13263,나무 자르기,,787,3474,39.449
13264,접미사 배열 2,,419,1391,59.943
13265,색칠하기,,563,1999,39.732
13266,생일 케이크,,7,25,29.167
13267,쿠키 배열,,11,73,23.913
13268,셔틀런,,231,728,40.385
13269,쌓기나무,,130,355,40.498
13270,피보나치 치킨,,256,792,45.633
13271,스파이,,40,220,25.478
